creator_name,terminator_name,total_steps,initial_time,initial_position_x,initial_position_y,initial_position_z,initial_momentum_x,initial_momentum_y,initial_momentum_z,initial_magnetic_field_x,initial_magnetic_field_y,initial_magnetic_field_z,initial_electric_field_x,initial_electric_field_y,initial_electric_field_z,initial_electric_potential,initial_kinetic_energy,initial_orbital_magnetic_moment,initial_polar_angle_to_z,initial_polar_angle_to_b,final_time,final_position_x,final_position_y,final_position_z,final_momentum_x,final_momentum_y,final_momentum_z,final_magnetic_field_x,final_magnetic_field_y,final_magnetic_field_z,final_electric_field_x,final_electric_field_y,final_electric_field_z,final_electric_potential,final_kinetic_energy,final_orbital_magnetic_moment,final_polar_angle_to_z,final_polar_angle_to_b
generator_uniform,term_max_z,275,0.0,0.0,0.0,0.0,-1.50698824141e-22,2.07259177099e-22,3.97583371475e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,3.60433329968e-14,32.8030302794,32.8030302794,1.375e-09,-0.00219158418345,0.000382958520152,0.300062354847,-2.12055539436e-22,-1.43871297125e-22,3.97583371475e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999748,3.6043332916e-14,32.8030302502,32.8030302502
generator_uniform,term_max_z,646,0.0,0.0,0.0,0.0,-2.4213451404e-22,3.69377887131e-22,1.69321862063e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.07070454144e-13,69.024647607,69.024647607,3.23e-09,-0.00316021511876,0.00110952031466,0.300189959434,-4.1989925481e-22,-1.36944362172e-22,1.69321862063e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.993372,1.0707045202e-13,69.0246474171,69.0246474171
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,2.14296598351e-22,4.20863408567e-22,2.62678249443e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22428187798e-13,86.8165404395,86.8165404395,3.5e-11,-0.00516323397924,0.00283947160499,0.000504629645281,-2.4063687796e-22,-4.06377821477e-22,2.62678249443e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.00015,1.22428187846e-13,86.8165404402,86.8165404402
generator_uniform,term_max_z,468,0.0,0.0,0.0,0.0,-3.98547893457e-22,-1.00744533807e-22,2.33985373244e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.27559483948e-14,60.3518387253,60.3518387253,2.34e-09,0.00311160587972,-0.00184030861589,0.300528159491,-1.03697966224e-22,3.97789657304e-22,2.33985373244e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991754,9.27559457524e-14,60.3518383745,60.3518383745
generator_uniform,term_max_z,322,0.0,0.0,0.0,0.0,-3.28129550995e-22,-1.277297196e-23,3.40451007215e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,5.91874091714e-14,43.9658736839,43.9658736839,1.61e-09,0.000590978611006,-0.00403280934956,0.300857680196,3.17997697988e-22,8.19122340686e-23,3.40451007215e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99823,5.91874086041e-14,43.9658735467,43.9658735467
generator_uniform,term_max_z,527,0.0,0.0,0.0,0.0,-2.21760141144e-22,3.62553496016e-22,2.07644989558e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.91409657522e-14,63.9608045149,63.9608045149,2.635e-09,0.000334415004999,-0.00192306731136,0.30031891071,8.63491900431e-23,4.16132683245e-22,2.07644989558e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991456,9.91409630144e-14,63.9608042028,63.9608042028
generator_uniform,term_max_z,321,0.0,0.0,0.0,0.0,-3.20999855658e-22,6.65139628947e-23,3.40989772238e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,5.89858936171e-14,43.8717892173,43.8717892173,1.605e-09,-0.00126962783809,-0.00386264112602,0.300397969404,2.97863439934e-22,-1.36902829508e-22,3.40989772238e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.998261,5.89858930597e-14,43.8717890821,43.8717890821
generator_uniform,term_max_z,429,0.0,0.0,0.0,0.0,-1.94819403528e-22,-3.4755135863e-22,2.54936251809e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.71335379396e-14,57.3867777965,57.3867777965,2.145e-09,-0.000146375730036,-0.000309269614408,0.300150794312,-1.45268951764e-22,-3.71003334552e-22,2.54936251809e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992667,8.71335355898e-14,57.3867774458,57.3867774458
generator_uniform,term_max_z,258,0.0,0.0,0.0,0.0,-2.04591944942e-22,-4.67877894266e-23,4.23901024047e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.41766995134e-14,26.3400424205,26.3400424205,1.29e-09,-0.000416246448017,-0.000175026837886,0.300147533606,-1.76549555764e-22,-1.13477818397e-22,4.23901024047e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999544,2.41766993675e-14,26.3400423517,26.3400423517
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,2.95682457507e-22,-3.68397550902e-22,2.43755651107e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.2248078766e-13,87.0460791844,87.0460791844,3.5e-11,0.00471146271574,0.00354099151752,0.000468277552536,-2.71646892723e-22,3.8646194761e-22,2.43755651107e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000151,1.22480787708e-13,87.046079185,87.046079185
generator_uniform,term_max_z,453,0.0,0.0,0.0,0.0,-1.41117213448e-22,-3.81427176313e-22,2.4153318737e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.07859324965e-14,59.2942283776,59.2942283776,2.265e-09,0.00393564835672,0.00112558099906,0.300279457902,-3.21455159379e-22,2.49133166434e-22,2.4153318737e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99203,9.07859299426e-14,59.2942280238,59.2942280238
generator_uniform,term_max_z,363,0.0,0.0,0.0,0.0,-2.96615880157e-22,-2.12141977489e-22,3.01253780705e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.29935303047e-14,50.4400024823,50.4400024823,1.815e-09,0.0013522889399,-0.00412725580649,0.300116407331,3.6464335849e-22,4.51858263949e-24,3.01253780705e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.995728,7.29935289359e-14,50.4400022185,50.4400022185
generator_uniform,term_max_z,460,0.0,0.0,0.0,0.0,3.85638716825e-22,-1.35993755409e-22,2.37755163852e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.17798322713e-14,59.8250292774,59.8250292774,2.3e-09,0.00278822745778,0.000747868209978,0.300150035161,2.65817027469e-22,3.10729503906e-22,2.37755163852e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99189,9.17798296726e-14,59.825028925,59.825028925
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,1.72159026869e-22,4.39297775105e-22,3.34331215743e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22193388685e-13,85.9468660794,85.9468660794,3.5e-11,-0.00540984904888,0.00232131999894,0.000642281738837,-1.99757415223e-22,-4.27455542592e-22,3.34331215743e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000144,1.22193388731e-13,85.9468660802,85.9468660802
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.37096701279e-22,1.72544337493e-22,5.39811512769e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21207487031e-13,83.4469854917,83.4469854917,3.5e-11,-0.00197813447285,0.00551927240818,0.00103702873301,-4.47188170228e-22,-1.44387725066e-22,5.39811512769e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000123,1.2120748707e-13,83.4469854928,83.4469854928
generator_uniform,term_max_z,479,0.0,0.0,0.0,0.0,3.37514703203e-22,-2.40280204641e-22,2.28228586602e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.42164574471e-14,61.1510577387,61.1510577387,2.395e-09,0.00270961692834,0.00439199619286,0.30002411464,-3.66160618803e-22,1.93848260146e-22,2.28228586602e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991612,9.42164547592e-14,61.1510573933,61.1510573933
generator_uniform,term_max_z,257,0.0,0.0,0.0,0.0,1.02642685941e-22,1.78349069428e-22,4.25905069023e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.32419217649e-14,25.7875467258,25.7875467258,1.285e-09,-6.44994204142e-05,-0.000100882528209,0.300397656047,1.18805847839e-22,1.6801512367e-22,4.25905069023e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999519,2.32419216109e-14,25.7875466515,25.7875466515
generator_uniform,term_max_z,728,0.0,0.0,0.0,0.0,-3.86606485235e-22,2.273519856e-22,1.50284861449e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.10410062139e-13,71.4749129283,71.4749129283,3.64e-09,0.000719014796532,-0.000606067728776,0.300259821722,-2.89503736171e-22,3.42550848773e-22,1.50284861449e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.995667,1.1041006075e-13,71.4749128197,71.4749128197
generator_uniform,term_max_z,875,0.0,0.0,0.0,0.0,-1.02776471374e-22,-4.4448711713e-22,1.249289358e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.14240343996e-13,74.6856603199,74.6856603199,4.375e-09,0.00184930874244,-0.00333453059303,0.300000307787,4.31474194097e-22,-1.48195210744e-22,1.249289358e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000508,1.14240344159e-13,74.6856603303,74.6856603303
generator_uniform,term_max_z,669,0.0,0.0,0.0,0.0,-3.37804054948e-22,2.87950642328e-22,1.63437717209e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.08145173283e-13,69.7860593612,69.7860593612,3.345e-09,0.000863435048259,-0.00288057897255,0.300074446479,1.23715547315e-22,4.26288179278e-22,1.63437717209e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.993976,1.08145171353e-13,69.7860591954,69.7860591954
generator_uniform,term_max_z,276,0.0,0.0,0.0,0.0,-5.86944585086e-24,2.57663965164e-22,3.96628125609e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,3.6459753781e-14,33.0159992688,33.0159992688,1.38e-09,-0.0022786824572,0.00142560983779,0.300429930171,-2.34277308156e-22,-1.07421190061e-22,3.96628125609e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999747,3.64597537e-14,33.0159992398,33.0159992398
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-6.77766449087e-23,4.62865778555e-22,7.00045484965e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.20117033262e-13,81.4890838136,81.4890838136,3.5e-11,-0.00579902231333,-0.000661409832279,0.00134485327777,3.81928860901e-23,-4.6623996618e-22,7.00045484965e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000101,1.20117033295e-13,81.4890838147,81.4890838147
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-3.75624258924e-22,-2.83834425964e-22,4.56450885498e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.21663330539e-13,84.4623928158,84.4623928158,3.5e-11,0.0033903725984,-0.00479687797522,0.000876885120586,3.92920271994e-22,2.59363114547e-22,4.56450885498e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000133,1.21663330582e-13,84.4623928168,84.4623928168
generator_uniform,term_max_z,238,0.0,0.0,0.0,0.0,-8.73595651136e-23,-6.74837347996e-23,4.59949226854e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,6.68856969481e-15,13.4958818623,13.4958818623,1.19e-09,0.00110878127285,-0.000501143629899,0.300425959959,-7.0675089153e-24,1.10162598426e-22,4.59949226854e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999477,6.68856952735e-15,13.4958816996,13.4958816996
generator_uniform,term_max_z,505,0.0,0.0,0.0,0.0,-1.69190127088e-22,3.8482617316e-22,2.16846850819e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.6996959296e-14,62.7135290215,62.7135290215,2.525e-09,-0.00458493808412,0.000399530123417,0.300535034265,-2.33201905764e-22,-3.49761845829e-22,2.16846850819e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.99143,9.69969565499e-14,62.7135286911,62.7135286911
generator_uniform,term_max_z,264,0.0,0.0,0.0,0.0,-9.5178345066e-23,-2.06962643638e-22,4.14543828964e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.84829694337e-14,28.789571326,28.789571326,1.32e-09,0.00247480712855,-0.00138269023722,0.300348168927,1.26353039568e-22,1.89545146126e-22,4.14543828964e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999652,2.84829693221e-14,28.7895712787,28.7895712787
generator_uniform,term_max_z,291,0.0,0.0,0.0,0.0,-6.40452268448e-25,-2.86864204401e-22,3.76095144102e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,4.51685287353e-14,37.3344180277,37.3344180277,1.455e-09,0.00296742579768,-0.00135327424338,0.300359465171,2.16177970872e-22,1.88569792355e-22,3.76095144102e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999543,4.51685285889e-14,37.334417983,37.334417983
generator_uniform,term_max_z,328,0.0,0.0,0.0,0.0,-3.07519362739e-22,1.32242565134e-22,3.34189743814e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,6.15059545816e-14,45.0478196454,45.0478196454,1.64e-09,0.000514652053275,-0.000316390498912,0.300827523583,-2.56828019572e-22,2.14698909221e-22,3.34189743814e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.997885,6.15059539039e-14,45.0478194876,45.0478194876
generator_uniform,term_max_z,274,0.0,0.0,0.0,0.0,2.52674060386e-22,-8.03093137074e-24,3.99787897156e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,3.507848965e-14,32.3067818321,32.3067818321,1.37e-09,0.0014317636389,0.000815011376251,0.300628958692,1.22094850514e-22,2.21362878504e-22,3.99787897156e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999746,3.50784895685e-14,32.306781802,32.306781802
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.01724434328e-22,2.4085569421e-22,6.59170144487e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.20421984784e-13,81.9893994831,81.9893994831,3.5e-11,-0.00284404804973,0.00510529137912,0.00126632790077,-4.16233368316e-22,-2.14811009336e-22,6.59170144487e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000107,1.20421984818e-13,81.9893994842,81.9893994842
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,4.70806183169e-22,-4.37849857292e-23,1.27848456248e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.22717200991e-13,88.4511829201,88.4511829201,3.5e-11,0.000732958527155,0.00585374429762,0.000245608919897,-4.67066989458e-22,7.3647909238e-23,1.27848456248e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000156,1.22717201041e-13,88.4511829204,88.4511829204
generator_uniform,term_max_z,386,0.0,0.0,0.0,0.0,3.77649466889e-22,-2.27597691979e-23,2.8390475943e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.85657674186e-14,53.1152031151,53.1152031151,1.93e-09,0.000188723499674,-3.81551245434e-06,0.300753427891,3.7826077934e-22,7.4770669858e-24,2.8390475943e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.994487,7.85657656521e-14,53.1152028059,53.1152028059
generator_uniform,term_max_z,511,0.0,0.0,0.0,0.0,1.35878615748e-23,4.21647258645e-22,2.139345663e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.76855669147e-14,63.1097590853,63.1097590853,2.555e-09,-0.00254498842061,-0.00254684404382,0.300021563439,4.21637236832e-22,1.38951869819e-23,2.139345663e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991435,9.76855641703e-14,63.1097587606,63.1097587606
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-4.51215289987e-22,1.08889557908e-22,9.10322229961e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.18258384349e-13,78.9040377031,78.9040377031,3.5e-11,-0.00153705803953,-0.00558358738476,0.00174881470004,4.4337397612e-22,-1.37374273711e-22,9.10322229961e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000067,1.18258384371e-13,78.9040377041,78.9040377041
generator_uniform,term_max_z,1037,0.0,0.0,0.0,0.0,3.18076663499e-22,-3.33834237218e-22,1.05456045636e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.16702783898e-13,77.1178475443,77.1178475443,5.185e-09,0.00311595021826,0.00467175521405,0.300124081703,-4.30420992287e-22,1.65395993616e-22,1.05456045636e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.006002,1.16702785821e-13,77.1178476469,77.1178476469
generator_uniform,term_max_z,1013,0.0,0.0,0.0,0.0,1.6376928081e-22,-4.30415408728e-22,1.07987211998e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.16406243277e-13,76.8031319224,76.8031319224,5.065e-09,-4.02918676913e-05,0.00193140874075,0.300214994665,-1.45676494617e-22,-4.36870877205e-22,1.07987211998e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.005183,1.16406244938e-13,76.8031320132,76.8031320132
generator_uniform,term_max_z,266,0.0,0.0,0.0,0.0,5.22069263123e-23,-2.26270052372e-22,4.12086568099e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,2.95978894088e-14,29.4016803556,29.4016803556,1.33e-09,0.00225623013054,0.00150415435248,0.300829694647,-1.88785153792e-22,1.3521784377e-22,4.12086568099e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999675,2.95978893048e-14,29.4016803126,29.4016803126
generator_uniform,term_max_z,245,0.0,0.0,0.0,0.0,1.50709383881e-22,2.07444863217e-23,4.4787876402e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.27031946724e-14,18.7610141956,18.7610141956,1.225e-09,0.000694281460494,0.000468407879901,0.301146044228,7.5662172717e-23,1.31980632443e-22,4.4787876402e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999345,1.27031944626e-14,18.7610140515,18.7610140515
generator_uniform,term_max_z,301,0.0,0.0,0.0,0.0,2.85185379114e-22,9.83526776438e-23,3.64328271896e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,4.99506682595e-14,39.6252044326,39.6252044326,1.505e-09,0.000650547147345,0.000384838037459,0.300960830532,2.23527531968e-22,2.02581814757e-22,3.64328271896e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999242,4.99506680167e-14,39.6252043641,39.6252043641
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,-1.75126212642e-22,4.35244454635e-22,6.02670201511e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.20813306077e-13,82.6799582368,82.6799582368,3.5e-11,-0.0054971993832,-0.00201106689893,0.0011577861915,1.47082205931e-22,-4.45503928614e-22,6.02670201511e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000115,1.20813306114e-13,82.6799582379,82.6799582379
generator_uniform,term_max_z,455,0.0,0.0,0.0,0.0,-3.01670663228e-22,2.73840107168e-22,2.40302821492e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.11113302816e-14,59.4674089619,59.4674089619,2.275e-09,0.000800203397136,-0.00229462816232,0.300068823382,6.59692754469e-23,4.0204681738e-22,2.40302821492e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991987,9.1111327714e-14,59.4674086086,59.4674086086
generator_uniform,term_max_z,531,0.0,0.0,0.0,0.0,-3.25573337809e-22,2.74366760664e-22,2.06067760005e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.94991239304e-14,64.1732459832,64.1732459832,2.655e-09,-0.00251050528535,0.000502681652779,0.300299894799,-4.06111812423e-22,-1.27860503999e-22,2.06067760005e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991475,9.94991211986e-14,64.1732456748,64.1732456748
generator_uniform,term_max_z,905,0.0,0.0,0.0,0.0,1.0205548165e-22,4.45789531727e-22,1.20811470609e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.14795720586e-13,75.2021403562,75.2021403562,4.525e-09,-0.00361529851001,0.00336713972692,0.300059483035,-4.3741974272e-22,-1.33445110441e-22,1.20811470609e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.001523,1.14795721074e-13,75.2021403863,75.2021403863
generator_uniform,term_max_z,368,0.0,0.0,0.0,0.0,-1.88989354278e-22,3.15542672257e-22,2.97413660274e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.42553913837e-14,51.0407568706,51.0407568706,1.84e-09,-0.000752177090977,-0.0031259613995,0.300371925472,3.11844844519e-22,1.950306241e-22,2.97413660274e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.995451,7.42553899262e-14,51.0407565957,51.0407565957
generator_uniform,term_max_z,241,0.0,0.0,0.0,0.0,1.27137114331e-22,2.03787058315e-23,4.55148219673e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.10003356961e-15,15.7960413199,15.7960413199,1.205e-09,-0.000636524891257,0.0001718796156,0.301037430378,9.95989657207e-23,-8.16038183218e-23,4.55148219673e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999393,9.10003337511e-15,15.7960411595,15.7960411595
generator_uniform,term_max_z,400,0.0,0.0,0.0,0.0,-3.8418070259e-22,3.51939351684e-23,2.73688900118e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.16923779858e-14,54.6471291643,54.6471291643,2e-09,0.000113281050209,-1.30890121833e-05,0.300446939113,-3.82083611778e-22,5.33435591621e-23,2.73688900118e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.993796,8.16923759978e-14,54.6471288353,54.6471288353
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,1.68524446366e-22,4.37694516456e-22,6.13356389402e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.2074198023e-13,82.5494335948,82.5494335948,3.5e-11,-0.0053912989961,0.00227535880718,0.00117831536442,-1.96028201454e-22,-4.26086755321e-22,6.13356389402e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000114,1.20741980266e-13,82.549433596,82.549433596
generator_uniform,term_max_z,443,0.0,0.0,0.0,0.0,-3.98474118829e-22,6.16209467328e-23,2.47306034925e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.92369832247e-14,58.4774560439,58.4774560439,2.215e-09,-2.58302503908e-05,3.85728874102e-06,0.300669274199,-3.99092124578e-22,5.74824846388e-23,2.47306034925e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992271,8.92369807479e-14,58.4774556896,58.4774556896
generator_uniform,term_max_z,396,0.0,0.0,0.0,0.0,-3.80708310533e-22,-4.85554957603e-23,2.76482522929e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.08487580034e-14,54.231157413,54.231157413,1.98e-09,0.00268440844928,-0.00263566131571,0.300478552155,4.15711595721e-23,3.81534125677e-22,2.76482522929e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.993982,8.0848756075e-14,54.231157089,54.231157089
generator_uniform,term_max_z,447,0.0,0.0,0.0,0.0,8.07206375611e-23,-3.96524777901e-22,2.44931252692e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,8.98786053938e-14,58.8143046117,58.8143046117,2.235e-09,0.00345665524938,-0.00182324189228,0.300470842976,3.72836174394e-22,1.57292413386e-22,2.44931252692e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.992168,8.98786028843e-14,58.8143042574,58.8143042574
generator_uniform,term_max_z,248,0.0,0.0,0.0,0.0,1.69485980724e-22,1.08319689194e-23,4.41470508811e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.58313853305e-14,21.0415152306,21.0415152306,1.24e-09,0.000725378225515,0.00176125936831,0.300471984435,-1.12698861591e-22,1.27050365749e-22,4.41470508811e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999363,1.58313851263e-14,21.0415151068,21.0415151068
generator_uniform,term_max_z,241,0.0,0.0,0.0,0.0,9.34721576363e-23,9.3039734523e-23,4.5425279626e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,9.5469897451e-15,16.1897104289,16.1897104289,1.205e-09,-0.000631933876947,-0.000238153539779,0.300445192616,1.31628558833e-22,-8.20722809275e-24,4.5425279626e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.999384,9.54698954762e-15,16.1897102702,16.1897102702
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,1.56864970681e-22,4.42142371699e-22,6.03534877578e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.20807581338e-13,82.6693982261,82.6693982261,3.5e-11,-0.00545139505763,0.0021317268765,0.00115944731562,-1.84675306308e-22,-4.31267350011e-22,6.03534877578e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000115,1.20807581375e-13,82.6693982272,82.6693982272
generator_uniform,term_max_z,826,0.0,0.0,0.0,0.0,-2.44665785882e-22,3.82549149414e-22,1.32415410221e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.13182861865e-13,73.7432728564,73.7432728564,4.13e-09,-0.000148247086365,-0.00326430637781,0.300171312902,2.78333720644e-22,3.58797349173e-22,1.32415410221e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.998839,1.13182861493e-13,73.7432728311,73.7432728311
generator_uniform,term_max_z,389,0.0,0.0,0.0,0.0,-3.67614686635e-22,9.62889964111e-23,2.81650334109e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,7.92655962542e-14,53.4558599823,53.4558599823,1.945e-09,-0.00275901347922,-0.00131023919477,0.300684111619,-1.5769123798e-22,-3.45753667825e-22,2.81650334109e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.994332,7.92655944378e-14,53.4558596683,53.4558596683
generator_uniform,term_max_z,561,0.0,0.0,0.0,0.0,-3.2397903113e-22,2.84202881297e-22,1.94949606342e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.0194636591e-13,65.6602621582,65.6602621582,2.805e-09,-0.00389744362949,-0.0003710898711,0.300148261684,-2.64523882931e-22,-3.40236389719e-22,1.94949606342e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510999.991744,1.01946363264e-13,65.660261879,65.660261879
generator_uniform,term_max_r,7,0.0,0.0,0.0,0.0,3.99953265368e-22,-2.3881442926e-22,8.2122428496e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.0,1.1910518837e-13,80.0018452633,80.0018452633,3.5e-11,0.00313691536623,0.00489274132541,0.00157764916015,-3.83950266525e-22,2.63774788378e-22,8.2122428496e-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511000.000082,1.19105188396e-13,80.0018452644,80.0018452644
